,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
13,5,133,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-192,12764,101,293
14,5,139,5,0,True,2020-12-26T17:30:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-335,12539,112,447
15,5,149,3,0,False,2020-12-29T18:00:00Z,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-122,12503,90,212
16,5,168,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-148,12433,95,243
17,5,169,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-101,12671,290,391
18,5,179,14,12,True,2021-01-18T20:00:00Z,3,0,19,90,0,1,1,0,0,0,0,0,0,0,3,39,29.2,32.3,2.0,6.4,46,-126,12414,102,228
19,5,197,16,2,False,2021-01-26T20:15:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,11,15.8,22.6,7.0,4.5,46,1754,14542,2437,683
20,5,199,13,5,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,1,0,0,0,18,8.6,10.8,1.0,2.0,46,1473,16187,2215,742
21,5,215,20,1,False,2021-02-02T18:00:00Z,2,1,22,90,0,0,0,2,0,0,0,0,0,0,0,8,11.0,4.7,10.0,2.6,46,8220,25009,9002,782
22,5,219,2,2,False,2021-02-06T12:30:00Z,1,0,23,64,0,0,0,1,0,0,0,0,0,0,0,9,2.0,15.9,4.0,2.2,46,937,26100,3365,2428
23,5,229,10,1,True,2021-02-14T16:30:00Z,4,2,24,90,0,0,0,2,0,0,0,0,0,0,0,12,15.4,11.7,19.0,4.6,46,-1208,25084,1560,2768
24,5,239,12,0,True,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-506,24937,1399,1905
25,5,253,9,2,False,2021-02-28T12:00:00Z,1,3,26,90,0,0,0,1,0,0,0,0,0,0,0,11,18.6,11.0,2.0,3.2,46,-2307,22697,612,2919
26,5,261,4,0,False,2021-03-06T12:30:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,560,23638,1587,1027
27,5,269,17,2,True,2021-03-14T16:30:00Z,2,1,28,90,0,0,0,1,0,0,0,0,0,0,0,10,2.8,3.3,4.0,1.0,46,-1421,22265,247,1668
28,5,288,19,0,False,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,1192,24340,1914,722
29,5,289,11,0,True,2021-04-03T19:00:00Z,0,3,30,45,0,0,0,3,0,0,0,0,0,0,0,4,7.4,2.5,17.0,2.7,46,-1045,22688,370,1415
30,5,305,15,0,False,2021-04-11T18:00:00Z,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,8348,31242,10130,1782
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,6,2,8,7,False,2020-09-12T11:30:00Z,0,3,1,86,1,0,1,0,0,0,0,0,0,0,1,29,38.6,12.7,48.0,9.9,85,0,196064,0,0
1,6,9,19,7,True,2020-09-19T19:00:00Z,2,1,2,76,1,0,0,1,0,0,0,0,0,0,1,29,33.0,5.7,31.0,7.0,85,59951,342387,93434,33483
2,6,23,11,7,False,2020-09-28T19:00:00Z,3,1,3,73,1,0,0,2,0,0,0,0,0,0,1,22,40.4,11.4,55.0,10.7,85,-21852,340935,47809,69661
3,6,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,29347,395242,65917,36570
4,6,44,12,1,False,2020-10-17T16:30:00Z,1,0,5,21,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,85,-58733,339461,24370,83103
5,6,49,9,1,True,2020-10-25T19:15:00Z,0,1,6,90,0,0,0,1,0,0,0,1,0,0,0,-3,2.4,21.4,46.0,7.0,85,-55111,290288,7838,62949
6,6,64,13,2,False,2020-11-01T16:30:00Z,0,1,7,75,0,0,1,0,0,0,0,0,0,0,0,9,12.0,22.0,2.0,3.6,84,-38142,256783,3406,41548
7,6,69,2,2,True,2020-11-08T19:15:00Z,0,3,8,64,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.1,84,-5819,254990,16777,22596
8,6,82,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-19270,237159,6786,26056
9,6,89,20,1,True,2020-11-29T19:15:00Z,1,2,10,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,83,-19886,218478,1759,21645
10,6,106,17,1,False,2020-12-06T16:30:00Z,2,0,11,90,0,0,0,2,0,0,0,1,0,0,0,5,12.8,15.1,55.0,8.3,83,-12057,207878,4397,16454
11,6,109,4,1,True,2020-12-13T19:15:00Z,0,1,12,59,0,0,0,0,0,0,0,0,0,0,0,1,7.6,22.1,23.0,5.3,83,-3653,206347,7466,11119
12,6,119,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83,-7281,199418,2375,9656
13,6,133,7,1,False,2020-12-19T17:30:00Z,2,1,14,14,0,0,0,0,0,0,0,0,0,0,0,6,3.2,10.3,12.0,2.6,82,-8941,191024,978,9919
14,6,139,5,8,True,2020-12-26T17:30:00Z,3,1,15,90,1,0,0,1,0,0,0,0,0,0,2,28,37.8,4.9,40.0,8.3,82,-7144,184930,1896,9040
15,6,149,3,7,False,2020-12-29T18:00:00Z,0,1,16,24,1,0,0,0,0,0,0,0,0,0,2,30,33.6,0.4,17.0,5.1,82,22976,210136,25879,2903
16,6,168,18,12,False,2021-01-02T20:00:00Z,0,4,17,90,2,0,1,0,0,0,0,0,0,0,2,53,87.6,32.3,95.0,21.5,82,44034,256906,52898,8864
17,6,169,6,2,True,2021-01-14T20:00:00Z,0,0,18,80,0,0,1,0,0,0,0,0,0,0,0,7,0.4,3.8,6.0,1.0,83,277285,1080368,315381,38096
18,6,179,14,2,True,2021-01-18T20:00:00Z,3,0,19,90,0,0,1,0,0,0,0,0,0,0,0,5,18.8,24.6,62.0,10.5,83,-56037,443811,61342,117379
19,6,197,16,11,False,2021-01-26T20:15:00Z,1,3,20,90,1,1,0,1,0,0,0,0,0,0,2,37,52.4,16.1,56.0,12.5,83,13212,490598,92457,79245
20,6,199,13,2,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,1.1,12.0,1.3,84,196816,693962,225624,28808
21,6,215,20,4,False,2021-02-02T18:00:00Z,2,1,22,45,0,1,0,1,0,0,0,0,0,0,0,10,16.6,12.2,2.0,3.1,84,-83087,606267,48579,131666
22,6,219,2,1,False,2021-02-06T12:30:00Z,1,0,23,58,0,0,0,1,0,0,0,0,0,0,0,2,3.8,16.6,0.0,2.0,84,14102,627404,53618,39516
23,6,229,10,0,True,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83,-120962,503677,22015,142977
24,6,239,12,1,True,2021-02-21T16:30:00Z,0,1,25,17,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.5,0.0,0.2,82,-112031,396865,7246,119277
25,6,253,9,8,False,2021-02-28T12:00:00Z,1,3,26,82,1,0,0,1,0,0,0,0,0,0,2,31,36.4,2.6,17.0,5.6,81,-79792,316981,4174,83966
26,6,261,4,1,False,2021-03-06T12:30:00Z,1,1,27,27,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.6,4.0,0.5,81,19723,342388,32282,12559
27,6,269,17,8,True,2021-03-14T16:30:00Z,2,1,28,87,1,0,0,1,0,0,0,0,0,0,2,29,35.6,2.7,76.0,11.4,81,-21394,321193,12198,33592
28,6,288,19,11,False,2021-03-21T15:00:00Z,3,3,29,90,1,1,0,3,0,0,0,1,0,0,3,37,40.8,31.4,66.0,13.8,81,160752,620867,170636,9884
29,6,289,11,2,True,2021-04-03T19:00:00Z,0,3,30,90,0,0,0,3,0,0,0,0,0,0,0,0,10.2,0.6,2.0,1.3,82,-5182,482407,44173,49355
30,6,305,15,13,False,2021-04-11T18:00:00Z,0,3,31,88,2,0,1,0,0,0,0,0,0,0,3,59,72.2,16.5,51.0,14.0,82,96677,581093,135988,39311
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,7,2,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,899,0,0
1,7,9,19,0,True,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-153,1016,41,194
2,7,23,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-102,1030,9679,9781
3,7,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-79,1016,51,130
4,7,44,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-39,1020,57,96
5,7,49,9,1,True,2020-10-25T19:15:00Z,0,1,6,41,0,0,0,1,0,0,0,0,0,0,0,9,7.6,1.0,0.0,0.9,50,78,1197,155,77
6,7,64,13,1,False,2020-11-01T16:30:00Z,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4,50,182,1723,269,87
7,7,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,154,2095,309,155
8,7,82,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,145,2580,378,233
9,7,89,20,0,True,2020-11-29T19:15:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,39,2830,265,226
10,7,106,17,0,False,2020-12-06T16:30:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,13,3058,274,261
11,7,109,4,0,True,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-26,3216,219,245
12,7,119,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-45,3291,142,187
13,7,133,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-40,3369,157,197
14,7,139,5,1,True,2020-12-26T17:30:00Z,3,1,15,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,-90,3485,171,261
15,7,149,3,0,False,2020-12-29T18:00:00Z,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,98,3710,219,121
16,7,168,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,60,3886,259,199
17,7,169,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,29,4414,392,363
18,7,179,14,0,True,2021-01-18T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-81,4194,100,181
19,7,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-88,4261,149,237
20,7,199,13,0,True,2021-01-30T17:30:00Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-71,4277,72,143
21,7,215,20,0,False,2021-02-02T18:00:00Z,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-105,4240,106,211
22,7,219,2,0,False,2021-02-06T12:30:00Z,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-333,3896,0,333
23,7,229,10,0,True,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-182,3725,0,182
24,7,239,12,0,True,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-105,3629,0,105
25,7,253,9,0,False,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-80,3544,0,80
26,7,261,4,0,False,2021-03-06T12:30:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-51,3499,0,51
27,7,269,17,0,True,2021-03-14T16:30:00Z,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-36,3464,0,36
28,7,288,19,0,False,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-31,3432,0,31
29,7,289,11,0,True,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-18,3413,0,18
30,7,305,15,0,False,2021-04-11T18:00:00Z,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-12,3403,0,12
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,8,2,8,7,False,2020-09-12T11:30:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,2,1,29,14.0,0.0,0.0,1.4,50,0,400285,0,0
1,8,9,19,2,True,2020-09-19T19:00:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,2,0,18,18.0,0.0,0.0,1.8,50,71268,614046,112820,41552
2,8,23,11,3,False,2020-09-28T19:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,5,1,22,35.8,0.0,0.0,3.6,50,-33085,605224,57089,90174
3,8,29,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,1,0,12,11.2,0.0,0.0,1.1,50,32333,675971,67684,35351
4,8,44,12,3,False,2020-10-17T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,4,0,19,31.6,0.0,0.0,3.2,50,-1770,689120,58395,60165
5,8,49,9,2,True,2020-10-25T19:15:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,1,0,11,12.0,0.0,0.0,1.2,50,-6968,693944,29541,36509
6,8,64,13,7,False,2020-11-01T16:30:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,3,0,27,21.4,0.0,0.0,2.1,50,-33754,664379,6637,40391
7,8,69,2,2,True,2020-11-08T19:15:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,3,0,12,27.2,0.0,0.0,2.7,50,17605,693574,35861,18256
8,8,82,10,10,False,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,4,3,29,31.6,0.0,0.0,3.2,50,-24402,666919,9812,34214
9,8,89,20,2,True,2020-11-29T19:15:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,3,0,13,22.8,0.0,0.0,2.3,50,3905,679574,16683,12778
10,8,106,17,1,False,2020-12-06T16:30:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,1,0,10,8.4,0.0,0.0,0.8,50,-28162,648266,7916,36078
11,8,109,4,2,True,2020-12-13T19:15:00Z,0,1,12,90,0,0,0,1,0,0,0,0,0,2,0,14,20.6,0.0,0.0,2.1,50,-11334,646390,14703,26037
12,8,119,16,2,True,2020-12-16T18:00:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,2,0,14,14.6,0.0,0.0,1.5,50,-33577,610828,2735,36312
13,8,133,7,1,False,2020-12-19T17:30:00Z,2,1,14,90,0,0,0,2,0,0,0,0,0,1,0,10,8.4,0.0,0.0,0.8,50,-35279,577628,2232,37511
14,8,139,5,8,True,2020-12-26T17:30:00Z,3,1,15,90,0,0,0,1,0,1,0,0,0,2,1,27,35.6,0.0,0.0,3.6,49,-44555,532869,3358,47913
15,8,149,3,6,False,2020-12-29T18:00:00Z,0,1,16,90,0,0,1,0,0,0,0,0,0,2,0,26,20.2,0.0,0.0,2.0,49,16320,554251,27036,10716
16,8,168,18,7,False,2021-01-02T20:00:00Z,0,4,17,90,0,0,1,0,0,0,0,0,0,3,0,27,19.4,0.0,0.0,1.9,49,56845,615058,72518,15673
17,8,169,6,6,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,2,0,25,20.0,0.0,0.0,2.0,49,117258,975215,160152,42894
18,8,179,14,6,True,2021-01-18T20:00:00Z,3,0,19,90,0,0,1,0,0,0,0,0,0,1,0,22,11.2,0.0,0.0,1.1,50,-21946,690601,28671,50617
19,8,197,16,3,False,2021-01-26T20:15:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,4,0,15,27.0,0.0,0.0,2.7,50,4915,722859,38783,33868
20,8,199,13,7,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,3,0,25,26.2,0.0,0.0,2.6,50,-5667,719531,20995,26662
21,8,215,20,-1,False,2021-02-02T18:00:00Z,2,1,22,71,0,0,0,2,0,0,0,0,1,3,0,3,8.8,0.0,0.0,0.9,50,27868,753273,37808,9940
22,8,219,2,0,False,2021-02-06T12:30:00Z,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-158654,591661,1266,159920
23,8,229,10,2,True,2021-02-14T16:30:00Z,4,2,24,90,0,0,0,2,0,0,0,0,0,3,0,16,23.0,0.0,0.0,2.3,50,-26979,565889,6244,33223
24,8,239,12,2,True,2021-02-21T16:30:00Z,0,1,25,90,0,0,0,1,0,0,0,0,0,2,0,17,20.6,0.0,0.0,2.1,50,-10387,560005,4804,15191
25,8,253,9,2,False,2021-02-28T12:00:00Z,1,3,26,90,0,0,0,1,0,0,0,0,0,2,0,13,12.0,0.0,0.0,1.2,50,-23068,536034,4840,27908
26,8,261,4,5,False,2021-03-06T12:30:00Z,1,1,27,90,0,0,0,1,0,0,0,0,0,4,2,19,26.8,0.0,0.0,2.7,50,4052,544986,12590,8538
27,8,269,17,2,True,2021-03-14T16:30:00Z,2,1,28,90,0,0,0,1,0,0,0,0,0,2,0,13,18.0,0.0,0.0,1.8,50,-8107,537344,3338,11445
28,8,288,19,1,False,2021-03-21T15:00:00Z,3,3,29,90,0,0,0,3,0,0,0,0,0,2,0,11,20.6,0.0,0.0,2.1,50,9372,556128,16418,7046
29,8,289,11,2,True,2021-04-03T19:00:00Z,0,3,30,90,0,0,0,3,0,0,0,0,0,4,0,15,30.4,0.0,0.0,3.0,50,-6506,542290,7385,13891
30,8,305,15,6,False,2021-04-11T18:00:00Z,0,3,31,90,0,0,1,0,0,0,0,0,0,2,0,23,20.2,0.0,0.0,2.0,50,38169,581879,51209,13040
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,9,2,8,3,False,2020-09-12T11:30:00Z,0,3,1,77,0,0,1,0,0,0,0,0,0,0,0,11,6.8,17.2,21.0,4.5,55,0,42909,0,0
1,9,9,19,2,True,2020-09-19T19:00:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,16.4,6.7,0.0,2.3,55,670,58116,9879,9209
2,9,23,11,1,False,2020-09-28T19:00:00Z,3,1,3,59,0,0,0,2,0,0,0,0,0,0,0,8,6.8,3.4,0.0,1.0,55,-8902,53341,3582,12484
3,9,29,15,1,True,2020-10-04T13:00:00Z,2,1,4,9,0,0,0,1,0,0,0,0,0,0,0,3,1.4,0.0,0.0,0.1,55,-3370,53027,3893,7263
4,9,44,12,2,False,2020-10-17T16:30:00Z,1,0,5,82,0,0,0,1,0,0,0,0,0,0,0,10,6.4,1.8,0.0,0.8,54,-7416,46661,1557,8973
5,9,49,9,1,True,2020-10-25T19:15:00Z,0,1,6,90,0,0,0,1,0,0,0,1,0,0,0,5,14.0,4.7,8.0,2.7,54,-3447,44236,953,4400
6,9,64,13,0,False,2020-11-01T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2737,42146,789,3526
7,9,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-3460,38929,489,3949
8,9,82,10,3,False,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,10,10.8,0.7,1.0,1.3,53,-2603,36603,350,2953
9,9,89,20,2,True,2020-11-29T19:15:00Z,1,2,10,80,0,0,0,2,0,0,0,0,0,0,0,12,14.2,3.4,0.0,1.8,53,-666,36301,555,1221
10,9,106,17,1,False,2020-12-06T16:30:00Z,2,0,11,90,0,0,0,2,0,0,0,1,0,0,0,12,20.8,8.3,2.0,3.1,53,-1294,35154,355,1649
11,9,109,4,-2,True,2020-12-13T19:15:00Z,0,1,12,57,0,0,0,1,0,0,0,0,1,0,0,-2,0.0,2.7,0.0,0.2,52,-946,34460,503,1449
12,9,119,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-2201,32282,150,2351
13,9,133,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1675,30646,25,1700
14,9,139,5,8,True,2020-12-26T17:30:00Z,3,1,15,90,1,0,0,1,0,0,0,0,0,0,1,27,40.2,5.6,17.0,6.3,52,-787,30003,209,996
15,9,149,3,3,False,2020-12-29T18:00:00Z,0,1,16,90,0,0,1,0,0,0,0,0,0,0,0,16,11.6,2.5,18.0,3.2,52,2157,32591,2661,504
16,9,168,18,3,False,2021-01-02T20:00:00Z,0,4,17,90,0,0,1,0,0,0,0,0,0,0,0,14,7.8,4.4,0.0,1.2,52,1156,33959,2354,1198
17,9,169,6,3,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,18,28.4,7.3,8.0,4.4,52,617,36440,2800,2183
18,9,179,14,3,True,2021-01-18T20:00:00Z,3,0,19,90,0,0,1,0,0,0,0,0,0,0,0,21,15.8,5.9,10.0,3.2,52,-685,34262,806,1491
19,9,197,16,5,False,2021-01-26T20:15:00Z,1,3,20,90,0,1,0,1,0,0,0,0,0,0,0,31,29.0,29.6,0.0,5.9,52,-260,34572,1396,1656
20,9,199,13,3,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,14,9.6,3.8,17.0,3.0,52,-383,34338,786,1169
21,9,215,20,1,False,2021-02-02T18:00:00Z,2,1,22,90,0,0,0,2,0,0,0,1,0,0,0,13,20.0,13.3,0.0,3.3,52,884,35561,1796,912
22,9,219,2,1,False,2021-02-06T12:30:00Z,1,0,23,90,0,0,0,1,0,0,0,1,0,0,0,11,17.6,30.6,7.0,5.5,52,-1005,34750,569,1574
23,9,229,10,5,True,2021-02-14T16:30:00Z,4,2,24,90,0,1,0,2,0,0,0,0,0,0,0,21,24.8,21.3,0.0,4.6,52,-928,34072,609,1537
24,9,239,12,1,True,2021-02-21T16:30:00Z,0,1,25,90,0,0,0,1,0,0,0,1,0,0,0,7,9.0,23.8,2.0,3.5,52,-342,33998,477,819
25,9,253,9,2,False,2021-02-28T12:00:00Z,1,3,26,90,0,0,0,1,0,0,0,0,0,0,0,13,15.4,15.1,2.0,3.3,52,-410,33799,528,938
26,9,261,4,2,False,2021-03-06T12:30:00Z,1,1,27,90,0,0,0,1,0,0,0,0,0,0,0,11,8.2,15.6,2.0,2.6,52,530,34608,1192,662
27,9,269,17,1,True,2021-03-14T16:30:00Z,2,1,28,90,0,0,0,1,0,0,0,1,0,0,0,11,9.8,4.8,1.0,1.6,52,-214,34506,665,879
28,9,288,19,2,False,2021-03-21T15:00:00Z,3,3,29,73,0,0,0,3,0,0,0,0,0,0,0,14,10.8,18.7,0.0,3.0,52,2682,38410,3344,662
29,9,289,11,0,True,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1396,36092,470,1866
30,9,305,15,3,False,2021-04-11T18:00:00Z,0,3,31,90,0,0,1,0,0,0,0,0,0,0,0,14,18.8,1.7,0.0,2.1,52,-1168,34966,209,1377
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,10,2,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,769,0,0
1,10,9,19,0,True,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-153,740,38,191
2,10,23,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-83,705,69,152
3,10,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-55,667,31,86
4,10,44,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-50,636,45,95
5,10,49,9,0,True,2020-10-25T19:15:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-19,630,53,72
